"Trans Stat Date","Trans Stat Itype","Trans Stat Station Library","Trans Stat User Profile Name","Trans Stat Id"
"2022-10-01","EQ-ECFCB","KC-NE","KC-PUBLIC","20221001162336007731CV839484404"
"2022-10-01","EQ-ECFCB","KC-NE","SCH-HS","20221001110119007721CV-1303812579"
"2022-10-01","EQ-ECFCB","KC-PLAZA","KC-PUBLIC","20221001115344005744CV-114666164"
"2022-10-01","EQ-ECFCB","KC-PLAZA","KC-PUBLIC","20221001121052005701JZ683668582"
"2022-10-01","EQ-ECFCB","KC-PLAZA","KC-PUBLIC","20221001153026005784JZ165054018"
"2022-10-01","EQ-ECFCB","KC-PLAZA","SCH-HS","20221001173414005753JZ596002175"
"2022-10-01","EQ-ECFCB","KC-RUIZ","KC-PUBLIC","20221001120810006923CV466912274"
"2022-10-01","EQ-ECFCB","KC-RUIZ","SCH-ELEM","20221001125652006987CV-40377381"
"2022-10-01","EQ-ECFCB","KC-SE","KC-PUBLIC","20221001110249006232JZ1730046297"
"2022-10-01","EQ-ECFCB","KC-TRAILS","KC-PUBLIC","20221001121639011088BY-502558068"
"2022-10-01","EQ-ECFCB","KC-TRAILS","KC-PUBLIC","20221001165110003947CV2003591560"
"2022-10-01","EQ-ECFCB","KC-WALDO","KC-PUBLIC","20221001134917007309CV-1962443314"
"2022-10-01","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20221001094709007420JZ-2076157137"
"2022-10-01","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20221001124510008017CV-1737286527"
"2022-10-01","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20221001125517008650JZ-1196417056"
"2022-10-01","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20221001153420007417JZ-527861059"
"2022-10-01","EQ-ECFHOT","KC-PLAZA","KC-PUBLIC","20221001165910006732CV253540167"
"2022-10-01","EQ-ECFHOT","KC-SE","KC-PUBLIC","20221001163943006236CV1028379916"
"2022-10-01","EQ-ECFHOT","KC-TRAILS","KC-PUBLIC","20221001104439003964JZ-385609715"
"2022-10-01","EQ-ECFHOT","KC-TRAILS","KC-PUBLIC","20221001125140007167CV1510113216"
"2022-10-01","EQ-ECFHOT","KC-WALDO","KC-PUBLIC","20221001110551007334JZ-1293222377"
"2022-10-02","EQ-ECFCB","KC-BLUFORD","KC-PUBLIC","20221002144201005601CV1102854789"
"2022-10-02","EQ-ECFCB","KC-CENTRAL","KC-PUBLIC","20221002130341008034JZ58934236"
"2022-10-02","EQ-ECFCB","KC-CENTRAL","KC-PUBLIC","20221002135410008050JZ-1533778182"
"2022-10-02","EQ-ECFCB","KC-CENTRAL","KC-PUBLIC","20221002141246008653JZ1950721605"
"2022-10-02","EQ-ECFCB","KC-NE","KC-PUBLIC","20221002130624006422CV-1545396377"
"2022-10-02","EQ-ECFCB","KC-NE","KC-PUBLIC","20221002144420006448CV929006922"
"2022-10-02","EQ-ECFCB","KC-NE","KC-PUBLIC","20221002154403008120CV-1013240472"
"2022-10-02","EQ-ECFCB","KC-PLAZA","KC-PUBLIC","20221002155238003958JZ614683528"
"2022-10-02","EQ-ECFCB","KC-WALDO","KC-PUBLIC","20221002134907005907CV489227490"
"2022-10-02","EQ-ECFCB","KC-WALDO","KC-PUBLIC","20221002141106005921CV-236782208"
"2022-10-02","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20221002131105008801JZ2012942907"
"2022-10-03","EQ-ECFCB","KC-BLUFORD","KC-PUBLIC","20221003144558007793CV-1736691571"
"2022-10-03","EQ-ECFCB","KC-BLUFORD","KC-PUBLIC","20221003154808007711CV-719476674"
"2022-10-03","EQ-ECFCB","KC-BLUFORD","KC-PUBLIC","20221003160646010178JZ-502248634"
"2022-10-03","EQ-ECFCB","KC-BLUFORD","KC-PUBLIC","20221003171038010103CV294148993"
"2022-10-03","EQ-ECFCB","KC-BLUFORD","KC-PUBLIC","20221003173759007746JZ1271366041"
"2022-10-03","EQ-ECFCB","KC-BLUFORD","KC-PUBLIC","20221003174951010192CV1915430499"
"2022-10-03","EQ-ECFCB","KC-BLUFORD","KC-PUBLIC","20221003175003007791CV-691382474"
"2022-10-03","EQ-ECFCB","KC-CENTRAL","KC-PUBLIC","20221003121600009700JZ-1056871652"
"2022-10-03","EQ-ECFCB","KC-CENTRAL","KC-PUBLIC","20221003141958009719JZ727080571"
"2022-10-03","EQ-ECFCB","KC-CENTRAL","KC-PUBLIC","20221003151528009768CV1000515229"
"2022-10-03","EQ-ECFCB","KC-CENTRAL","KC-PUBLIC","20221003163042009796JZ-120976242"
"2022-10-03","EQ-ECFCB","KC-CENTRAL","KC-PUBLIC","20221003164116008122JZ-479628456"
"2022-10-03","EQ-ECFCB","KC-CENTRAL","KC-PUBLIC","20221003173434009764CV1469940834"
"2022-10-03","EQ-ECFCB","KC-CENTRAL","KC-STAFF","20221003232752002301JZ817890007"
"2022-10-03","EQ-ECFCB","KC-NE","KC-PUBLIC","20221003092720006755CV-678600380"
"2022-10-03","EQ-ECFCB","KC-NE","KC-PUBLIC","20221003111212006724CV221084104"
"2022-10-03","EQ-ECFCB","KC-NE","KC-PUBLIC","20221003142609006775CV-1352190189"
"2022-10-03","EQ-ECFCB","KC-PLAZA","KC-PUBLIC","20221003122659009339CV-2042471851"
"2022-10-03","EQ-ECFCB","KC-PLAZA","KC-PUBLIC","20221003140440008859CV993959878"
"2022-10-03","EQ-ECFCB","KC-PLAZA","KC-PUBLIC","20221003163321008897JZ-664869858"
"2022-10-03","EQ-ECFCB","KC-PLAZA","KC-PUBLIC","20221003195232009314JZ-1402941681"
"2022-10-03","EQ-ECFCB","KC-TRAILS","KC-PUBLIC","20221003131811006804CV554336853"
"2022-10-03","EQ-ECFCB","KC-TRAILS","KC-PUBLIC","20221003170358009633CV-233026517"
"2022-10-03","EQ-ECFCB","KC-TRAILS","KC-PUBLIC","20221003195437004001FZ362710366"
"2022-10-03","EQ-ECFCB","KC-TRAILS","KC-PUBLIC","20221003195453004001FZ-1726899921"
"2022-10-03","EQ-ECFCB","KC-WALDO","KC-PUBLIC","20221003123631001828CV-695173481"
"2022-10-03","EQ-ECFCB","KC-WALDO","KC-PUBLIC","20221003161007002452CV1425937131"
"2022-10-03","EQ-ECFCB","KC-WSTPORT","KC-PUBLIC","20221003164212013175CV-1971434073"
"2022-10-03","EQ-ECFHOT","KC-BLUFORD","KC-NEWREG","20221003095016007752JZ1310514100"
"2022-10-03","EQ-ECFHOT","KC-BLUFORD","KC-PUBLIC","20221003120849007718CV-325576917"
"2022-10-03","EQ-ECFHOT","KC-BLUFORD","KC-PUBLIC","20221003172940007793JZ1071799248"
"2022-10-03","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20221003155607010953CV-507870854"
"2022-10-03","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20221003162851009782FZ-935976110"
"2022-10-03","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20221003171509009756JZ-973732354"
"2022-10-03","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20221003181916010919CV624167749"
"2022-10-03","EQ-ECFHOT","KC-PLAZA","KC-PUBLIC","20221003095309009328JZ-2099685635"
"2022-10-03","EQ-ECFHOT","KC-PLAZA","KC-PUBLIC","20221003095437009339JZ-1420672393"
"2022-10-03","EQ-ECFHOT","KC-PLAZA","KC-PUBLIC","20221003195151009387JZ1745336060"
"2022-10-03","EQ-ECFHOT","KC-SE","KC-PUBLIC","20221003100730012656CV2029329445"
"2022-10-03","EQ-ECFHOT","KC-SE","KC-PUBLIC","20221003130944014501JZ1674107565"
"2022-10-03","EQ-ECFHOT","KC-WSTPORT","KC-PUBLIC","20221003132946013136JZ-754557733"
"2022-10-03","EQ-ECFHOT","KC-WSTPORT","KC-PUBLIC","20221003202656004001FZ-1764238929"
"2022-10-04","EQ-ECFCB","KC-BLUFORD","KC-PUBLIC","20221004090639009256CV-1894626711"
"2022-10-04","EQ-ECFCB","KC-BLUFORD","KC-PUBLIC","20221004093829006555JZ-1831952499"
"2022-10-04","EQ-ECFCB","KC-BLUFORD","KC-PUBLIC","20221004101905006500JZ1543903823"
"2022-10-04","EQ-ECFCB","KC-BLUFORD","KC-PUBLIC","20221004112223006551CV-1928415396"
"2022-10-04","EQ-ECFCB","KC-BLUFORD","KC-PUBLIC","20221004112625006595JZ-1509747348"
"2022-10-04","EQ-ECFCB","KC-BLUFORD","KC-PUBLIC","20221004161241006567CV1090385560"
"2022-10-04","EQ-ECFCB","KC-CENTRAL","KC-PUBLIC","20221004120525011128JZ2031525704"
"2022-10-04","EQ-ECFCB","KC-CENTRAL","KC-PUBLIC","20221004130203008787JZ-1360990881"
"2022-10-04","EQ-ECFCB","KC-CENTRAL","KC-PUBLIC","20221004140207009389JZ-325135415"
"2022-10-04","EQ-ECFCB","KC-CENTRAL","KC-PUBLIC","20221004144329009339JZ1038847701"
"2022-10-04","EQ-ECFCB","KC-NE","KC-PUBLIC","20221004093140008325CV-1156721555"
"2022-10-04","EQ-ECFCB","KC-NE","KC-PUBLIC","20221004121017008380CV246276566"
"2022-10-04","EQ-ECFCB","KC-PLAZA","KC-PUBLIC","20221004115045009781JZ650590363"
"2022-10-04","EQ-ECFCB","KC-PLAZA","KC-PUBLIC","20221004115139011640JZ-555214997"
"2022-10-04","EQ-ECFCB","KC-PLAZA","KC-PUBLIC","20221004165312011665JZ-1712689445"
"2022-10-04","EQ-ECFCB","KC-RUIZ","KC-PUBLIC","20221004163909006731CV445180351"
"2022-10-04","EQ-ECFCB","KC-SE","KC-PUBLIC","20221004085849011501JZ-1632308198"
"2022-10-04","EQ-ECFCB","KC-SE","KC-PUBLIC","20221004113806014696CV1141114943"
"2022-10-04","EQ-ECFCB","KC-SE","KC-PUBLIC","20221004155321016253FZ-54589163"
"2022-10-04","EQ-ECFCB","KC-SGCREEK","KC-PUBLIC","20221004140145015114JZ-185028092"
"2022-10-04","EQ-ECFCB","KC-TRAILS","KC-PUBLIC","20221004105912016601JZ1155588860"
"2022-10-04","EQ-ECFCB","KC-TRAILS","KC-PUBLIC","20221004115940010538CV1058634793"
"2022-10-04","EQ-ECFCB","KC-TRAILS","KC-PUBLIC","20221004173041010593CV175206776"
"2022-10-04","EQ-ECFCB","KC-WALDO","KC-PUBLIC","20221004144140005473CV-2096800778"
"2022-10-04","EQ-ECFCB","KC-WALDO","KC-PUBLIC","20221004155346005487CV-1162195508"
"2022-10-04","EQ-ECFCB","KC-WALDO","KC-PUBLIC","20221004190946006246CV334704551"
"2022-10-04","EQ-ECFCB","KC-WALDO","KC-PUBLIC","20221004192505006278JZ-601010897"
"2022-10-04","EQ-ECFCB","KC-WSTPORT","KC-PUBLIC","20221004123526013988JZ992672543"
"2022-10-04","EQ-ECFCB","KC-WSTPORT","KC-PUBLIC","20221004132705013938CV-664868673"
"2022-10-04","EQ-ECFHOT","KC-BLUFORD","KC-PUBLIC","20221004180737006548CV-60164252"
"2022-10-04","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20221004141144013801FZ1151950627"
"2022-10-04","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20221004141243001201JZ-1393554329"
"2022-10-04","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20221004170854011148JZ-1947275501"
"2022-10-04","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20221004184056011110JZ-1449808696"
"2022-10-04","EQ-ECFHOT","KC-PLAZA","KC-PUBLIC","20221004204919001001JZ1580704020"
"2022-10-04","EQ-ECFHOT","KC-SE","KC-PUBLIC","20221004114022014693JZ-1047751811"
"2022-10-04","EQ-ECFHOT","KC-SE","KC-PUBLIC","20221004180805014661CV-75989336"
"2022-10-04","EQ-ECFHOT","KC-SGCREEK","KC-PUBLIC","20221004140234015129JZ365512376"
"2022-10-04","EQ-ECFHOT","KC-SGCREEK","KC-PUBLIC","20221004175433015122JZ698895395"
"2022-10-05","EQ-ECFCB","KC-BLUFORD","KC-PUBLIC","20221005125735011265JZ-1331154813"
"2022-10-05","EQ-ECFCB","KC-BLUFORD","KC-PUBLIC","20221005134554007245CV1020545284"
"2022-10-05","EQ-ECFCB","KC-BLUFORD","KC-PUBLIC","20221005154511011248CV1035857635"
"2022-10-05","EQ-ECFCB","KC-BLUFORD","SCH-HS","20221005155638007241CV-527088514"
"2022-10-05","EQ-ECFCB","KC-CENTRAL","KC-PUBLIC","20221005092948010115CV-148451373"
"2022-10-05","EQ-ECFCB","KC-CENTRAL","KC-PUBLIC","20221005113153010122CV-1901443676"
"2022-10-05","EQ-ECFCB","KC-CENTRAL","KC-PUBLIC","20221005130713010180JZ-480869465"
"2022-10-05","EQ-ECFCB","KC-CENTRAL","KC-PUBLIC","20221005133002010155JZ1531841324"
"2022-10-05","EQ-ECFCB","KC-CENTRAL","KC-PUBLIC","20221005133323010182JZ-1750794189"
"2022-10-05","EQ-ECFCB","KC-CENTRAL","KC-PUBLIC","20221005142805010141JZ-1533601769"
"2022-10-05","EQ-ECFCB","KC-CENTRAL","KC-PUBLIC","20221005161308010125CV28906645"
"2022-10-05","EQ-ECFCB","KC-CENTRAL","KC-PUBLIC","20221005165720010169JZ2011718196"
"2022-10-05","EQ-ECFCB","KC-CENTRAL","KC-PUBLIC","20221005180421010132CV-1035535345"
"2022-10-05","EQ-ECFCB","KC-CENTRAL","KC-PUBLIC","20221005181109010460JZ-357383682"
"2022-10-05","EQ-ECFCB","KC-NE","KC-PUBLIC","20221005152344006276CV-414966490"
"2022-10-05","EQ-ECFCB","KC-NE","KC-PUBLIC","20221005162259006228CV-1828211104"
"2022-10-05","EQ-ECFCB","KC-NE","KC-PUBLIC","20221005164919006296JZ1222977357"
"2022-10-05","EQ-ECFCB","KC-NE","KC-PUBLIC","20221005170853006296CV523005781"
"2022-10-05","EQ-ECFCB","KC-NE","KC-PUBLIC","20221005174325006214CV717039252"
"2022-10-05","EQ-ECFCB","KC-NE","KC-PUBLIC","20221005183700006250CV720999237"
"2022-10-05","EQ-ECFCB","KC-PLAZA","KC-PUBLIC","20221005155300009709CV-2005666417"
"2022-10-05","EQ-ECFCB","KC-PLAZA","KC-PUBLIC","20221005162339006158CV-1909834076"
"2022-10-05","EQ-ECFCB","KC-RUIZ","KC-PUBLIC","20221005164644013929CV-294431219"
"2022-10-05","EQ-ECFCB","KC-WALDO","KC-PUBLIC","20221005094008006443CV-691997730"
"2022-10-05","EQ-ECFCB","KC-WSTPORT","KC-PUBLIC","20221005103157009122JZ-1068799244"
"2022-10-05","EQ-ECFCB","KC-WSTPORT","KC-PUBLIC","20221005143935009169CV-1374208654"
"2022-10-05","EQ-ECFCB","KC-WSTPORT","KC-PUBLIC","20221005173052009105JZ-2146825691"
"2022-10-05","EQ-ECFHOT","KC-BLUFORD","KC-PUBLIC","20221005144717011236JZ1640210643"
"2022-10-05","EQ-ECFHOT","KC-BLUFORD","KC-PUBLIC","20221005181430007293CV1907356685"
"2022-10-05","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20221005100411006667JZ489187783"
"2022-10-05","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20221005113520010301JZ-244821527"
"2022-10-05","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20221005140502012341JZ-2050880033"
"2022-10-05","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20221005145239010416JZ350280915"
"2022-10-05","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20221005152451010486JZ-268558059"
"2022-10-05","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20221005153244010157JZ1836060882"
"2022-10-05","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20221005153544010469JZ-184067234"
"2022-10-05","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20221005164411010493CV27939675"
"2022-10-05","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20221005173725006801JZ1981458032"
"2022-10-05","EQ-ECFHOT","KC-PLAZA","KC-PUBLIC","20221005134927009747CV1515714495"
"2022-10-05","EQ-ECFHOT","KC-PLAZA","KC-PUBLIC","20221005150928009787JZ-1583106853"
"2022-10-06","EQ-ECFCB","KC-BLUFORD","KC-PUBLIC","20221006104336008050CV1498528791"
"2022-10-06","EQ-ECFCB","KC-BLUFORD","KC-PUBLIC","20221006142407008038JZ-1210664121"
"2022-10-06","EQ-ECFCB","KC-BLUFORD","KC-PUBLIC","20221006153904008000JZ-1478103304"
"2022-10-06","EQ-ECFCB","KC-BLUFORD","KC-PUBLIC","20221006155027007994JZ627867814"
"2022-10-06","EQ-ECFCB","KC-BLUFORD","KC-PUBLIC","20221006172844007993CV1485011192"
"2022-10-06","EQ-ECFCB","KC-BLUFORD","KC-PUBLIC","20221006191250008050CV1022045809"
"2022-10-06","EQ-ECFCB","KC-CENTRAL","KC-PUBLIC","20221006094633009351JZ269885623"
"2022-10-06","EQ-ECFCB","KC-CENTRAL","KC-PUBLIC","20221006110108009387JZ1062508639"
"2022-10-06","EQ-ECFCB","KC-CENTRAL","KC-PUBLIC","20221006110632009385JZ-40947650"
"2022-10-06","EQ-ECFCB","KC-CENTRAL","KC-PUBLIC","20221006111648009531JZ-485554227"
"2022-10-06","EQ-ECFCB","KC-CENTRAL","KC-PUBLIC","20221006122919009561CV1693771703"
"2022-10-06","EQ-ECFCB","KC-CENTRAL","KC-PUBLIC","20221006125658009314JZ-732829908"
"2022-10-06","EQ-ECFCB","KC-CENTRAL","KC-PUBLIC","20221006161218009359JZ-1115442825"
"2022-10-06","EQ-ECFCB","KC-CENTRAL","KC-PUBLIC","20221006161908009513CV-291492833"
"2022-10-06","EQ-ECFCB","KC-CENTRAL","KC-PUBLIC","20221006164702009314JZ1583912937"
"2022-10-06","EQ-ECFCB","KC-CENTRAL","KC-PUBLIC","20221006165807008326JZ-575558182"
"2022-10-06","EQ-ECFCB","KC-PLAZA","KC-PUBLIC","20221006121944010928JZ2062147317"
"2022-10-06","EQ-ECFCB","KC-SE","KC-PUBLIC","20221006150646015300JZ1503516259"
"2022-10-06","EQ-ECFCB","KC-SE","KC-PUBLIC","20221006163543015314JZ-495663694"
"2022-10-06","EQ-ECFCB","KC-TRAILS","KC-PUBLIC","20221006104010010290CV805397320"
"2022-10-06","EQ-ECFCB","KC-TRAILS","KC-PUBLIC","20221006142901009201JZ-1074052032"
"2022-10-06","EQ-ECFCB","KC-WALDO","KC-PUBLIC","20221006185501002601JZ-959461385"
"2022-10-06","EQ-ECFCB","KC-WSTPORT","KC-PUBLIC","20221006111841010752JZ1140040244"
"2022-10-06","EQ-ECFHOT","KC-BLUFORD","KC-PUBLIC","20221006134037008095JZ-1902734553"
"2022-10-06","EQ-ECFHOT","KC-BLUFORD","KC-PUBLIC","20221006135425008062CV-1377671567"
"2022-10-06","EQ-ECFHOT","KC-BLUFORD","KC-PUBLIC","20221006135612008082CV2038336723"
"2022-10-06","EQ-ECFHOT","KC-BLUFORD","KC-PUBLIC","20221006142300008017JZ-939202954"
"2022-10-06","EQ-ECFHOT","KC-BLUFORD","KC-PUBLIC","20221006142348008022FZ824784057"
"2022-10-06","EQ-ECFHOT","KC-BLUFORD","KC-PUBLIC","20221006142648008058JZ2028175776"
"2022-10-06","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20221006135121012001JZ1536901910"
"2022-10-06","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20221006152810009341CV-1190309872"
"2022-10-06","EQ-ECFHOT","KC-WALDO","KC-PUBLIC","20221006092823006320CV-1693777599"
"2022-10-07","EQ-ECFCB","KC-BLUFORD","KC-PUBLIC","20221007094523011371CV1808565856"
"2022-10-07","EQ-ECFCB","KC-BLUFORD","KC-PUBLIC","20221007103320011347CV-1853780444"
"2022-10-07","EQ-ECFCB","KC-BLUFORD","KC-PUBLIC","20221007105414011354JZ-1982165753"
"2022-10-07","EQ-ECFCB","KC-BLUFORD","KC-PUBLIC","20221007113347011373CV-465877062"
"2022-10-07","EQ-ECFCB","KC-BLUFORD","KC-PUBLIC","20221007121526005620JZ-1343143329"
"2022-10-07","EQ-ECFCB","KC-BLUFORD","KC-PUBLIC","20221007121527011382CV-455595919"
"2022-10-07","EQ-ECFCB","KC-CENTRAL","KC-PUBLIC","20221007090218008228CV-963271515"
"2022-10-07","EQ-ECFCB","KC-CENTRAL","KC-PUBLIC","20221007114010008251CV1154190640"
"2022-10-07","EQ-ECFCB","KC-CENTRAL","KC-PUBLIC","20221007130139008270CV1360561733"
"2022-10-07","EQ-ECFCB","KC-CENTRAL","KC-PUBLIC","20221007131943007227CV1125879743"
"2022-10-07","EQ-ECFCB","KC-CENTRAL","KC-PUBLIC","20221007135729008384CV-1818069810"
"2022-10-07","EQ-ECFCB","KC-PLAZA","KC-PUBLIC","20221007073806005001JZ-1365820611"
"2022-10-07","EQ-ECFCB","KC-PLAZA","KC-PUBLIC","20221007124836008831CV-1211045781"
"2022-10-07","EQ-ECFCB","KC-PLAZA","KC-PUBLIC","20221007145714013401JZ-588234643"
"2022-10-07","EQ-ECFCB","KC-PLAZA","KC-PUBLIC","20221007152350008850CV1927888122"
"2022-10-07","EQ-ECFCB","KC-PLAZA","KC-PUBLIC","20221007155744008802CV-1365790569"
"2022-10-07","EQ-ECFCB","KC-PLAZA","KC-PUBLIC","20221007203853007949JZ-176213071"
"2022-10-07","EQ-ECFCB","KC-RUIZ","KC-PUBLIC","20221007134139011146CV28331314"
"2022-10-07","EQ-ECFCB","KC-RUIZ","KC-PUBLIC","20221007155917011145JZ233713797"
"2022-10-07","EQ-ECFCB","KC-SE","KC-PUBLIC","20221007152941007311CV-1117407375"
"2022-10-07","EQ-ECFCB","KC-SE","KC-PUBLIC","20221007155414007337CV928859179"
"2022-10-07","EQ-ECFCB","KC-WSTPORT","KC-PUBLIC","20221007163337011933JZ-952768481"
"2022-10-07","EQ-ECFHOT","KC-BLUFORD","KC-PUBLIC","20221007161309005661CV-1045589410"
"2022-10-07","EQ-ECFHOT","KC-NE","KC-PUBLIC","20221007091955005557RV-1491243789"
"2022-10-07","EQ-ECFHOT","KC-RUIZ","KC-PUBLIC","20221007162056011190JZ750998445"
"2022-10-07","EQ-ECFHOT","KC-RUIZ","KC-PUBLIC","20221007162240011198FZ1324201064"
"2022-10-07","EQ-ECFHOT","KC-RUIZ","KC-PUBLIC","20221007162253011112CV-484175397"
"2022-10-07","EQ-ECFHOT","KC-SE","KC-PUBLIC","20221007160610007325JZ-978397077"
"2022-10-07","EQ-ECFHOT","KC-WSTPORT","KC-PUBLIC","20221007150849011221JZ1948129735"
"2022-10-07","EQ-ECFHOT","KC-WSTPORT","KC-PUBLIC","20221007201517003401JZ-954047476"
"2022-10-08","EQ-ECFCB","KC-BLUFORD","KC-PUBLIC","20221008093403008621CV265978185"
"2022-10-08","EQ-ECFCB","KC-BLUFORD","KC-PUBLIC","20221008154054008610CV-355049773"
"2022-10-08","EQ-ECFCB","KC-BLUFORD","KC-PUBLIC","20221008161913008624CV-693723818"
"2022-10-08","EQ-ECFCB","KC-BLUFORD","KC-PUBLIC","20221008162648005124CV607993744"
"2022-10-08","EQ-ECFCB","KC-CENTRAL","KC-PUBLIC","20221008090243007507JZ77954216"
"2022-10-08","EQ-ECFCB","KC-CENTRAL","KC-PUBLIC","20221008090942007328CV-1353554854"
"2022-10-08","EQ-ECFCB","KC-CENTRAL","KC-PUBLIC","20221008111847010201JZ397099036"
"2022-10-08","EQ-ECFCB","KC-CENTRAL","KC-PUBLIC","20221008120534007503CV-343387672"
"2022-10-08","EQ-ECFCB","KC-CENTRAL","KC-PUBLIC","20221008122912007350JZ15854668"
"2022-10-08","EQ-ECFCB","KC-CENTRAL","KC-PUBLIC","20221008141111007358JZ-1797560037"
"2022-10-08","EQ-ECFCB","KC-CENTRAL","KC-PUBLIC","20221008142601007552JZ-1688290387"
"2022-10-08","EQ-ECFCB","KC-NE","KC-PUBLIC","20221008143904006205CV508362723"
"2022-10-08","EQ-ECFCB","KC-NE","KC-PUBLIC","20221008150108006538CV9571430"
"2022-10-08","EQ-ECFCB","KC-NE","KC-PUBLIC","20221008164943006529CV25161363"
"2022-10-08","EQ-ECFCB","KC-PLAZA","KC-PUBLIC","20221008133926005346JZ-1132302214"
"2022-10-08","EQ-ECFCB","KC-RUIZ","KC-PUBLIC","20221008131620008496FZ-1160404886"
"2022-10-08","EQ-ECFCB","KC-RUIZ","KC-PUBLIC","20221008131636008400CV1789613530"
"2022-10-08","EQ-ECFCB","KC-SE","KC-PUBLIC","20221008093313005984CV-2132161674"
"2022-10-08","EQ-ECFCB","KC-TRAILS","KC-PUBLIC","20221008163418008094JZ958007636"
"2022-10-08","EQ-ECFCB","KC-WSTPORT","KC-PUBLIC","20221008004514003001JZ811393961"
"2022-10-08","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20221008095404007332JZ-207150604"
"2022-10-08","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20221008120442006401JZ1217257198"
"2022-10-08","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20221008123816007359CV-1628884701"
"2022-10-08","EQ-ECFHOT","KC-NE","KC-PUBLIC","20221008150334006559JZ526379747"
"2022-10-08","EQ-ECFHOT","KC-NE","KC-PUBLIC","20221008165228006553JZ1852957693"
"2022-10-09","EQ-ECFCB","KC-BLUFORD","KC-PUBLIC","20221009111534003830JZ-1606600673"
"2022-10-09","EQ-ECFCB","KC-BLUFORD","KC-PUBLIC","20221009145931003869JZ-1820141482"
"2022-10-09","EQ-ECFCB","KC-BLUFORD","KC-PUBLIC","20221009151813003884JZ-40191988"
"2022-10-09","EQ-ECFCB","KC-BLUFORD","KC-PUBLIC","20221009151911003807FZ1653433053"
"2022-10-09","EQ-ECFCB","KC-CENTRAL","KC-PUBLIC","20221009130339007994JZ956298647"
"2022-10-09","EQ-ECFCB","KC-CENTRAL","KC-PUBLIC","20221009140118007660CV1018057906"
"2022-10-09","EQ-ECFCB","KC-CENTRAL","KC-PUBLIC","20221009155516009001JZ-1224818695"
"2022-10-09","EQ-ECFCB","KC-CENTRAL","KC-PUBLIC","20221009155538008901FZ-1093881789"
"2022-10-09","EQ-ECFCB","KC-CENTRAL","KC-PUBLIC","20221009163310007617CV-444675655"
"2022-10-09","EQ-ECFCB","KC-CENTRAL","KC-PUBLIC","20221009163726007640CV-88024411"
"2022-10-09","EQ-ECFCB","KC-CENTRAL","KC-PUBLIC","20221009164056007983CV-549872763"
"2022-10-09","EQ-ECFCB","KC-CENTRAL","KC-PUBLIC","20221009165330007659CV-1015447739"
"2022-10-09","EQ-ECFHOT","KC-BLUFORD","KC-PUBLIC","20221009151851003802JZ1096108512"
"2022-10-09","EQ-ECFHOT","KC-BLUFORD","KC-PUBLIC","20221009151911003809FZ1095325814"
"2022-10-09","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20221009130446007810JZ1270782496"
"2022-10-09","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20221009133018007936CV1157914250"
"2022-10-09","EQ-ECFHOT","KC-NE","KC-PUBLIC","20221009213210003701JZ-1017990078"
"2022-10-09","EQ-ECFHOT","KC-PLAZA","KC-PUBLIC","20221009173315003487CV1406984910"
"2022-10-09","EQ-ECFHOT","KC-SE","KC-PUBLIC","20221009152958005803JZ1271002379"
"2022-10-10","EQ-ECFCB","KC-BLUFORD","KC-PUBLIC","20221010095234002463JZ-1504886199"
"2022-10-10","EQ-ECFCB","KC-BLUFORD","KC-PUBLIC","20221010114307002485JZ-953206746"
"2022-10-10","EQ-ECFCB","KC-BLUFORD","KC-PUBLIC","20221010152114007362JZ-1491007816"
"2022-10-10","EQ-ECFCB","KC-BLUFORD","KC-PUBLIC","20221010160052002411JZ687421120"
